customer_id,recency,frequency,monetary,R_score,F_score,M_score,segment
15994,54,3,1175.68,4,3,3,Loyal Customers
15995,413,1,694.54,1,1,3,Lost
15996,87,7,1386.4,3,4,4,Big Spenders
15998,36,16,8274.14,4,5,5,Champions
15999,735,1,20.4,1,1,1,Lost
16000,2,3,12393.7,5,3,5,Big Spenders
16001,380,1,583.39,2,1,2,Lost
16002,624,1,169.21,1,1,1,Lost
16003,29,10,5613.83,4,5,5,Champions
16004,474,5,2146.39,1,4,4,At Risk
16005,11,10,2365.07,5,5,4,Champions
16006,210,2,332.82,2,2,2,At Risk
16007,47,7,3053.06,4,4,5,Champions
16008,23,15,5339.13,4,5,5,Champions
16009,21,4,972.11,4,4,3,Champions
16010,245,11,1694.86,2,5,4,At Risk
16011,7,29,5599.31,5,5,5,Champions
16012,34,5,2978.59,4,4,5,Champions
16013,3,84,56078.44,5,5,5,Champions
16014,37,5,1100.28,4,4,3,Champions
16015,3,3,704.26,5,3,3,Loyal Customers
16016,2,11,2083.4,5,5,4,Champions
16017,46,5,1545.58,4,4,4,Champions
16018,38,4,698.13,4,4,3,Champions
16019,46,27,17329.16,4,5,5,Champions
16020,16,3,851.01,5,3,3,Loyal Customers
16021,394,2,487.03,2,2,2,At Risk
16022,259,1,602.63,2,1,3,Lost
16023,45,3,719.81,4,3,3,Loyal Customers
16024,11,3,478.71,5,3,2,Loyal Customers
16025,29,1,439.66,4,1,2,Potential Loyalists
16026,42,1,236.09,4,1,1,Potential Loyalists
16027,91,15,2048.36,3,5,4,Big Spenders
16028,595,1,82.2,1,1,1,Lost
16029,38,106,109620.87,4,5,5,Champions
16030,309,1,331.24,2,1,2,Lost
16031,91,2,547.9,3,2,2,Potential Loyalists
16032,455,6,1965.72,1,4,4,At Risk
16033,5,27,10608.81,5,5,5,Champions
16034,195,6,911.32,2,4,3,At Risk
16035,559,1,217.73,1,1,1,Lost
16036,86,4,2556.84,3,4,4,Big Spenders
16037,269,5,1509.34,2,4,4,At Risk
16038,7,3,471.78,5,3,2,Loyal Customers
16039,423,2,456.4,1,2,2,At Risk
16040,64,7,2416.9,3,4,4,Big Spenders
16041,30,3,3166.4,4,3,5,Big Spenders
16042,21,8,2245.32,4,5,4,Champions
16043,37,8,1856.59,4,5,4,Champions
16044,434,1,340.84,1,1,2,Lost
16045,119,8,3434.93,3,5,5,Big Spenders
16046,561,1,235.78,1,1,1,Lost
16047,681,1,107.14,1,1,1,Lost
16048,372,4,818.79,2,4,3,At Risk
16049,39,6,1852.15,4,4,4,Champions
16050,173,3,300.7,3,3,2,Loyal Customers
16051,681,1,188.44,1,1,1,Lost
16052,53,1,362.06,4,1,2,Potential Loyalists
16053,32,6,3634.84,4,4,5,Champions
16054,144,4,2111.88,3,4,4,Big Spenders
16055,220,1,134.8,2,1,1,Lost
16056,44,1,650.75,4,1,3,Potential Loyalists
16057,15,10,3854.85,5,5,5,Champions
16058,405,1,62.7,2,1,1,Lost
16059,65,12,3053.57,3,5,5,Big Spenders
16060,400,3,541.95,2,3,2,At Risk
16061,430,1,89.65,1,1,1,Lost
16062,9,8,2863.45,5,5,4,Champions
16063,259,1,335.32,2,1,2,Lost
16064,724,1,109.31,1,1,1,Lost
16065,364,8,1992.13,2,5,4,At Risk
16066,16,5,1521.04,5,4,4,Champions
16067,562,3,3269.11,1,3,5,At Risk
16068,593,1,115.73,1,1,1,Lost
16069,417,1,457.7,1,1,2,Lost
16070,21,2,852.15,4,2,3,Potential Loyalists
16071,44,4,1076.8,4,4,3,Champions
16072,287,4,4180.09,2,4,5,At Risk
16073,296,1,122.4,2,1,1,Lost
16074,389,1,252.5,2,1,1,Lost
16075,502,2,736.93,1,2,3,At Risk
16076,2,10,2234.73,5,5,4,Champions
16077,625,1,2300.4,1,1,4,Big Spenders
16078,283,2,362.99,2,2,2,At Risk
16079,16,3,1352.0,5,3,4,Big Spenders
16080,81,4,602.56,3,4,2,Loyal Customers
16081,55,8,4278.96,4,5,5,Champions
16082,669,1,106.75,1,1,1,Lost
16083,100,4,2351.42,3,4,4,Big Spenders
16084,298,1,436.18,2,1,2,Lost
16085,22,12,2324.71,4,5,4,Champions
16086,58,10,2687.73,4,5,4,Champions
16087,388,5,1739.92,2,4,4,At Risk
16088,575,2,1437.43,1,2,4,At Risk
16089,385,2,263.49,2,2,1,At Risk
16090,623,1,180.56,1,1,1,Lost
16091,154,2,315.06,3,2,2,Potential Loyalists
16092,114,6,1587.94,3,4,4,Big Spenders
16093,106,1,17.0,3,1,1,Potential Loyalists
16094,11,11,3695.56,5,5,5,Champions
16095,455,1,447.05,1,1,2,Lost
16096,263,4,1584.97,2,4,4,At Risk
16097,239,1,185.05,2,1,1,Lost
16098,87,14,4010.7,3,5,5,Big Spenders
16099,49,7,1573.2,4,4,4,Champions
16100,462,1,582.64,1,1,2,Lost
16101,70,4,3229.16,3,4,5,Big Spenders
16102,41,3,1842.14,4,3,4,Big Spenders
16103,6,22,6191.71,5,5,5,Champions
16104,61,9,2774.46,3,5,4,Big Spenders
16105,248,5,2386.19,2,4,4,At Risk
16106,65,1,108.38,3,1,1,Potential Loyalists
16107,17,7,3204.16,5,4,5,Champions
16108,84,4,2235.92,3,4,4,Big Spenders
16109,218,3,939.48,2,3,3,At Risk
16110,44,4,1781.59,4,4,4,Champions
16111,427,1,549.33,1,1,2,Lost
16112,142,4,195.74,3,4,1,Loyal Customers
16113,182,1,161.38,3,1,1,Potential Loyalists
16114,170,1,135.75,3,1,1,Potential Loyalists
16115,9,12,2553.8,5,5,4,Champions
16116,211,1,612.78,2,1,3,Lost
16117,189,3,654.4,2,3,3,At Risk
16118,652,1,4376.25,1,1,5,Big Spenders
16119,7,8,1720.81,5,5,4,Champions
16120,58,6,2967.51,4,4,5,Champions
16121,56,5,1450.04,4,4,4,Champions
16122,72,6,895.62,3,4,3,Loyal Customers
16123,51,1,307.78,4,1,2,Potential Loyalists
16124,316,4,1772.49,2,4,4,At Risk
16125,366,14,4292.35,2,5,5,At Risk
16126,28,15,14644.6,4,5,5,Champions
16127,38,2,801.31,4,2,3,Potential Loyalists
16128,17,11,3801.05,5,5,5,Champions
16129,406,3,1396.05,2,3,4,At Risk
16130,421,4,987.48,1,4,3,At Risk
16131,51,12,9957.42,4,5,5,Champions
16132,543,2,664.2,1,2,3,At Risk
16133,3,56,22992.26,5,5,5,Champions
16134,21,5,2145.34,4,4,4,Champions
16135,262,2,819.45,2,2,3,At Risk
16136,59,4,946.8,3,4,3,Loyal Customers
16137,679,1,422.7,1,1,2,Lost
16138,378,3,910.35,2,3,3,At Risk
16139,18,5,1111.15,5,4,3,Champions
16140,65,3,1433.46,3,3,4,Big Spenders
16141,87,2,955.94,3,2,3,Potential Loyalists
16142,249,1,535.34,2,1,2,Lost
16143,2,12,4555.08,5,5,5,Champions
16144,246,1,175.2,2,1,1,Lost
16145,8,19,6805.44,5,5,5,Champions
16146,156,4,946.38,3,4,3,Loyal Customers
16147,133,5,2398.91,3,4,4,Big Spenders
16148,295,2,386.62,2,2,2,At Risk
16149,4,3,422.22,5,3,2,Loyal Customers
16150,42,10,4002.17,4,5,5,Champions
16152,268,1,1829.04,2,1,4,Big Spenders
16153,49,11,5133.49,4,5,5,Champions
16155,381,5,796.9,2,4,3,At Risk
16156,8,20,6188.18,5,5,5,Champions
16157,15,3,656.69,5,3,3,Loyal Customers
16158,521,9,628.32,1,5,3,At Risk
16159,281,4,1232.79,2,4,4,At Risk
16160,64,2,1025.44,3,2,3,Potential Loyalists
16161,1,43,12580.06,5,5,5,Champions
16162,251,1,37.4,2,1,1,Lost
16163,231,6,2407.98,2,4,4,At Risk
16164,16,3,822.48,5,3,3,Loyal Customers
16165,504,1,79.9,1,1,1,Lost
16166,427,2,435.83,1,2,2,At Risk
16167,413,5,1386.12,1,4,4,At Risk
16168,10,66,10360.67,5,5,5,Champions
16169,7,4,1822.97,5,4,4,Champions
16170,50,20,6869.0,4,5,5,Champions
16171,58,1,73.2,4,1,1,Potential Loyalists
16172,94,8,1884.55,3,5,4,Big Spenders
16173,15,6,1418.32,5,4,4,Champions
16174,125,7,2246.75,3,4,4,Big Spenders
16175,93,7,1836.44,3,4,4,Big Spenders
16176,420,4,2052.69,1,4,4,At Risk
16177,49,8,2247.31,4,5,4,Champions
16178,137,2,612.6,3,2,3,Potential Loyalists
16179,60,1,215.83,3,1,1,Potential Loyalists
16180,99,13,16249.87,3,5,5,Big Spenders
16181,72,1,305.54,3,1,2,Potential Loyalists
16182,71,9,9971.65,3,5,5,Big Spenders
16183,66,4,1077.81,3,4,3,Loyal Customers
16184,63,6,1158.79,3,4,3,Loyal Customers
16185,16,3,644.72,5,3,3,Loyal Customers
16186,22,26,8718.43,4,5,5,Champions
16187,31,15,6911.44,4,5,5,Champions
16188,44,5,1087.66,4,4,3,Champions
16189,15,2,215.48,5,2,1,Potential Loyalists
16190,39,8,2723.55,4,5,4,Champions
16191,2,24,15677.82,5,5,5,Champions
16192,735,1,351.3,1,1,2,Lost
16193,236,2,630.43,2,2,3,At Risk
16194,374,1,308.6,2,1,2,Lost
16195,722,1,323.25,1,1,2,Lost
16196,488,1,93.3,1,1,1,Lost
16197,468,9,2016.71,1,5,4,At Risk
16198,74,2,1030.04,3,2,3,Potential Loyalists
16199,391,7,942.75,2,4,3,At Risk
16200,3,12,5608.1,5,5,5,Champions
16201,2,5,2112.12,5,4,4,Champions
16202,360,9,2501.99,2,5,4,At Risk
16203,58,6,943.84,4,4,3,Champions
16204,22,3,918.71,4,3,3,Loyal Customers
16205,30,7,1813.51,4,4,4,Champions
16206,54,13,2577.12,4,5,4,Champions
16207,24,1,394.38,4,1,2,Potential Loyalists
16208,44,10,3440.45,4,5,5,Champions
16209,88,9,4146.78,3,5,5,Big Spenders
16210,1,33,33730.97,5,5,5,Champions
16211,88,3,1090.59,3,3,3,Loyal Customers
16212,18,4,1293.71,5,4,4,Champions
16213,78,1,159.0,3,1,1,Potential Loyalists
16214,170,4,2038.25,3,4,4,Big Spenders
16215,80,1,242.35,3,1,1,Potential Loyalists
16216,266,1,914.93,2,1,3,Lost
16217,234,2,304.25,2,2,2,At Risk
16218,29,13,3968.67,4,5,5,Champions
16219,500,1,40.8,1,1,1,Lost
16221,36,9,2018.47,4,5,4,Champions
16222,317,2,1272.05,2,2,4,At Risk
16223,374,2,1087.05,2,2,3,At Risk
16224,56,5,1616.54,4,4,4,Champions
16225,44,15,2859.31,4,5,4,Champions
16226,202,5,672.17,2,4,3,At Risk
16227,224,3,1027.22,2,3,3,At Risk
16228,384,3,885.71,2,3,3,At Risk
16229,86,6,2867.86,3,4,4,Big Spenders
16230,189,2,542.03,2,2,2,At Risk
16231,378,4,1074.47,2,4,3,At Risk
16232,43,7,2712.97,4,4,4,Champions
16233,70,9,1818.31,3,5,4,Big Spenders
16234,475,3,333.18,1,3,2,At Risk
16235,40,8,2043.71,4,5,4,Champions
16236,77,1,432.2,3,1,2,Potential Loyalists
16237,436,1,136.65,1,1,1,Lost
16238,422,1,63.66,1,1,1,Lost
16239,56,6,1492.2,4,4,4,Champions
16240,23,2,3718.8,4,2,5,Big Spenders
16241,9,16,3989.81,5,5,5,Champions
16242,7,14,7404.65,5,5,5,Champions
16243,33,2,409.1,4,2,2,Potential Loyalists
16244,211,2,1522.75,2,2,4,At Risk
16245,23,3,1413.66,4,3,4,Big Spenders
16246,459,2,821.35,1,2,3,At Risk
16247,169,1,114.56,3,1,1,Potential Loyalists
16248,61,1,152.94,3,1,1,Potential Loyalists
16249,52,5,1800.07,4,4,4,Champions
16250,260,3,565.24,2,3,2,At Risk
16251,511,1,128.31,1,1,1,Lost
16252,382,1,295.09,2,1,2,Lost
16253,66,7,7222.2,3,4,5,Big Spenders
16254,377,3,967.44,2,3,3,At Risk
16255,16,15,4530.0,5,5,5,Champions
16256,266,3,1579.37,2,3,4,At Risk
16257,176,1,21.95,3,1,1,Potential Loyalists
16258,44,15,11942.52,4,5,5,Champions
16259,409,3,340.94,1,3,2,At Risk
16260,50,1,1035.45,4,1,3,Potential Loyalists
16261,16,6,1041.16,5,4,3,Champions
16262,377,1,755.15,2,1,3,Lost
16263,422,1,348.16,1,1,2,Lost
16264,437,2,823.53,1,2,3,At Risk
16265,8,12,6685.17,5,5,5,Champions
16266,73,14,1757.95,3,5,4,Big Spenders
16267,590,1,186.66,1,1,1,Lost
16268,70,2,617.65,3,2,3,Potential Loyalists
16269,437,1,717.57,1,1,3,Lost
16270,352,1,1141.24,2,1,3,Lost
16271,15,8,3367.82,5,5,5,Champions
16272,116,1,411.7,3,1,2,Potential Loyalists
16273,647,2,318.34,1,2,2,At Risk
16274,372,1,331.55,2,1,2,Lost
16275,196,3,2151.11,2,3,4,At Risk
16276,176,3,2629.39,3,3,4,Big Spenders
16277,733,1,188.69,1,1,1,Lost
16278,99,3,1117.84,3,3,3,Loyal Customers
16279,20,9,5698.28,4,5,5,Champions
16280,724,1,238.05,1,1,1,Lost
16281,71,3,3424.02,3,3,5,Big Spenders
16282,339,3,1307.58,2,3,4,At Risk
16283,5,8,4348.62,5,5,5,Champions
16284,30,3,1018.48,4,3,3,Loyal Customers
16285,645,1,176.9,1,1,1,Lost
16286,476,2,328.95,1,2,2,At Risk
16287,169,5,1006.98,3,4,3,Loyal Customers
16288,469,1,129.85,1,1,1,Lost
16289,461,1,136.31,1,1,1,Lost
16290,464,4,1957.7,1,4,4,At Risk
16291,681,1,117.72,1,1,1,Lost
16292,121,5,1253.76,3,4,4,Big Spenders
16293,21,15,4279.2,4,5,5,Champions
16294,476,1,126.05,1,1,1,Lost
16295,9,4,1328.55,5,4,4,Champions
16296,625,4,1313.67,1,4,4,At Risk
16297,268,1,301.9,2,1,2,Lost
16298,22,7,1085.7,4,4,3,Champions
16299,476,1,193.65,1,1,1,Lost
16300,429,3,1367.32,1,3,4,At Risk
16301,736,1,107.33,1,1,1,Lost
16302,126,1,233.22,3,1,1,Potential Loyalists
16303,25,7,7928.27,4,4,5,Champions
16304,694,1,381.66,1,1,2,Lost
16305,138,1,361.22,3,1,2,Potential Loyalists
16306,213,7,1124.72,2,4,3,At Risk
16307,428,3,1194.92,1,3,3,At Risk
16308,37,7,5120.0,4,4,5,Champions
16309,105,2,706.57,3,2,3,Potential Loyalists
16310,413,2,460.08,1,2,2,At Risk
16311,17,2,616.26,5,2,3,Potential Loyalists
16312,431,1,171.15,1,1,1,Lost
16313,2,2,274.15,5,2,1,Potential Loyalists
16314,389,3,1491.4,2,3,4,At Risk
16315,330,2,402.71,2,2,2,At Risk
16316,63,13,5744.91,3,5,5,Big Spenders
16317,119,5,2192.51,3,4,4,Big Spenders
16318,34,1,328.15,4,1,2,Potential Loyalists
16319,217,1,404.4,2,1,2,Lost
16320,171,6,5628.99,3,4,5,Big Spenders
16321,71,7,604.55,3,4,3,Loyal Customers
16322,0,2,326.75,5,2,2,Potential Loyalists
16323,195,2,353.66,2,2,2,At Risk
16324,127,3,408.59,3,3,2,Loyal Customers
16325,46,12,3597.5,4,5,5,Champions
16326,5,24,4626.25,5,5,5,Champions
16327,13,16,10129.04,5,5,5,Champions
16328,562,1,310.83,1,1,2,Lost
16329,427,4,1664.92,1,4,4,At Risk
16330,17,7,625.38,5,4,3,Champions
16331,431,6,2037.7,1,4,4,At Risk
16332,27,11,1997.49,4,5,4,Champions
16333,7,22,26626.8,5,5,5,Champions
16334,491,1,263.73,1,1,1,Lost
16335,551,7,2753.52,1,4,4,At Risk
16336,420,4,3517.69,1,4,5,At Risk
16337,36,1,151.05,4,1,1,Potential Loyalists
16338,156,1,214.8,3,1,1,Potential Loyalists
16339,283,1,94.05,2,1,1,Lost
16340,106,3,1496.24,3,3,4,Big Spenders
16341,24,7,3850.79,4,4,5,Champions
16342,74,4,322.41,3,4,2,Loyal Customers
16343,15,3,614.12,5,3,3,Loyal Customers
16344,157,4,842.42,3,4,3,Loyal Customers
16345,43,2,1178.79,4,2,3,Potential Loyalists
16346,384,1,224.51,2,1,1,Lost
16347,10,11,3442.96,5,5,5,Champions
16348,31,8,1742.08,4,5,4,Champions
16349,290,1,53.5,2,1,1,Lost
16350,20,9,2253.89,4,5,4,Champions
16351,332,13,3330.03,2,5,5,At Risk
16352,17,2,494.44,5,2,2,Potential Loyalists
16353,3,38,9795.46,5,5,5,Champions
16354,62,5,1119.46,3,4,3,Loyal Customers
16355,374,1,416.35,2,1,2,Lost
16356,197,6,415.87,2,4,2,At Risk
16357,32,4,868.37,4,4,3,Champions
16358,0,5,2919.65,5,4,5,Champions
16359,6,16,2697.75,5,5,4,Champions
16360,4,6,3450.41,5,4,5,Champions
16361,9,4,891.21,5,4,3,Champions
16362,31,6,922.16,4,4,3,Champions
16363,52,1,109.36,4,1,1,Potential Loyalists
16364,11,2,705.79,5,2,3,Potential Loyalists
16365,17,15,3167.34,5,5,5,Champions
16366,18,4,1548.13,5,4,4,Champions
16367,36,3,1350.48,4,3,4,Big Spenders
16368,1,3,621.44,5,3,3,Loyal Customers
16369,17,7,2654.48,5,4,4,Champions
16370,81,4,1301.91,3,4,4,Big Spenders
16371,448,1,157.2,1,1,1,Lost
16372,32,5,1290.31,4,4,4,Champions
16373,381,2,309.49,2,2,2,At Risk
16374,65,5,1709.55,3,4,4,Big Spenders
16375,469,2,104.0,1,2,1,At Risk
16376,8,2,974.96,5,2,3,Potential Loyalists
16377,266,2,1308.48,2,2,4,At Risk
16378,246,3,362.95,2,3,2,At Risk
16379,3,4,2157.4,5,4,4,Champions
16380,60,1,1743.15,3,1,4,Big Spenders
16381,395,2,247.85,2,2,1,At Risk
16382,407,2,353.1,2,2,2,At Risk
16383,74,7,2887.99,3,4,5,Big Spenders
16384,89,4,1358.95,3,4,4,Big Spenders
16385,59,5,881.35,3,4,3,Loyal Customers
16386,28,3,1068.16,4,3,3,Loyal Customers
16387,322,5,882.46,2,4,3,At Risk
16388,653,1,186.05,1,1,1,Lost
16389,52,4,1382.07,4,4,4,Champions
16390,536,3,467.5,1,3,2,At Risk
16391,400,4,1048.86,2,4,3,At Risk
16392,269,3,755.45,2,3,3,At Risk
16393,1,23,5297.77,5,5,5,Champions
16394,56,5,1555.34,4,4,4,Champions
16395,60,14,3517.56,3,5,5,Big Spenders
16396,475,1,137.8,1,1,1,Lost
16397,627,1,123.13,1,1,1,Lost
16398,153,2,1705.8,3,2,4,Big Spenders
16399,18,3,628.42,5,3,3,Loyal Customers
16400,94,9,3059.85,3,5,5,Big Spenders
16401,0,23,6847.45,5,5,5,Champions
16402,264,2,293.45,2,2,2,At Risk
16403,311,1,177.5,2,1,1,Lost
16404,69,1,443.05,3,1,2,Potential Loyalists
16405,301,2,167.25,2,2,1,At Risk
16406,18,3,528.36,5,3,2,Loyal Customers
16407,12,14,2761.65,5,5,4,Champions
16408,590,1,231.93,1,1,1,Lost
16409,35,12,5652.74,4,5,5,Champions
16410,733,1,130.32,1,1,1,Lost
16411,18,4,756.39,5,4,3,Champions
16412,53,5,593.19,4,4,2,Champions
16413,56,2,522.03,4,2,2,Potential Loyalists
16414,21,5,551.21,4,4,2,Champions
16415,43,3,696.76,4,3,3,Loyal Customers
16416,26,9,2957.88,4,5,5,Champions
16417,492,1,35.7,1,1,1,Lost
16418,44,5,1028.74,4,4,3,Champions
16419,112,8,1463.7,3,5,4,Big Spenders
16420,395,1,75.0,2,1,1,Lost
16421,375,3,526.27,2,3,2,At Risk
16422,16,108,61728.87,5,5,5,Champions
16423,24,1,346.12,4,1,2,Potential Loyalists
16424,190,2,443.06,2,2,2,At Risk
16425,301,1,302.7,2,1,2,Lost
16426,1,10,1863.76,5,5,4,Champions
16427,262,2,241.06,2,2,1,At Risk
16428,413,3,638.49,1,3,3,At Risk
16429,105,1,284.55,3,1,2,Potential Loyalists
16430,56,6,1102.94,4,4,3,Champions
16431,212,3,623.28,2,3,3,At Risk
16432,63,1,287.4,3,1,2,Potential Loyalists
16433,27,2,384.52,4,2,2,Potential Loyalists
16434,28,12,2673.69,4,5,4,Champions
16435,511,3,1003.07,1,3,3,At Risk
16436,667,3,319.14,1,3,2,At Risk
16437,380,2,301.25,2,2,2,At Risk
16438,5,5,798.35,5,4,3,Champions
16439,721,1,310.7,1,1,2,Lost
16440,7,6,3856.97,5,4,5,Champions
16441,66,5,1013.18,3,4,3,Loyal Customers
16442,1,5,891.98,5,4,3,Champions
16443,520,1,162.24,1,1,1,Lost
16444,45,17,3625.88,4,5,5,Champions
16445,33,4,583.16,4,4,2,Champions
16446,0,2,168472.5,5,2,5,Big Spenders
16447,135,3,727.1,3,3,3,Loyal Customers
16448,197,2,361.12,2,2,2,At Risk
16449,197,2,707.69,2,2,3,At Risk
16450,149,3,1505.73,3,3,4,Big Spenders
16451,87,3,1013.15,3,3,3,Loyal Customers
16452,630,2,332.17,1,2,2,At Risk
16453,530,2,251.71,1,2,1,At Risk
16454,63,3,29.95,3,3,1,Loyal Customers
16455,63,11,3995.57,3,5,5,Big Spenders
16456,98,13,6000.94,3,5,5,Big Spenders
16457,217,1,208.36,2,1,1,Lost
16458,2,30,5690.89,5,5,5,Champions
16459,729,1,71.79,1,1,1,Lost
16460,27,3,811.23,4,3,3,Loyal Customers
16461,177,3,1539.83,3,3,4,Big Spenders
16462,73,3,136.0,3,3,1,Loyal Customers
16463,20,4,1422.4,4,4,4,Champions
16464,19,3,1298.66,4,3,4,Big Spenders
16465,420,2,746.24,1,2,3,At Risk
16466,33,15,3767.09,4,5,5,Champions
16467,508,7,2869.16,1,4,4,At Risk
16468,73,3,787.52,3,3,3,Loyal Customers
16469,23,5,803.9,4,4,3,Champions
16470,51,11,2416.85,4,5,4,Champions
16471,274,4,1189.98,2,4,3,At Risk
16472,433,2,789.6,1,2,3,At Risk
16473,164,4,470.83,3,4,2,Loyal Customers
16474,6,7,1810.49,5,4,4,Champions
16475,87,4,544.3,3,4,2,Loyal Customers
16476,431,1,350.35,1,1,2,Lost
16477,63,11,4094.37,3,5,5,Big Spenders
16478,24,3,331.0,4,3,2,Loyal Customers
16479,9,2,300.83,5,2,2,Potential Loyalists
16480,75,1,769.29,3,1,3,Potential Loyalists
16481,681,1,453.38,1,1,2,Lost
16482,15,1,220.62,5,1,1,Potential Loyalists
16483,191,1,139.35,2,1,1,Lost
16484,173,2,404.3,3,2,2,Potential Loyalists
16485,76,5,2287.19,3,4,4,Big Spenders
16486,537,1,134.36,1,1,1,Lost
16487,576,2,209.4,1,2,1,At Risk
16488,32,3,498.8,4,3,2,Loyal Customers
16489,379,2,303.7,2,2,2,At Risk
16490,435,1,205.41,1,1,1,Lost
16491,46,2,1533.16,4,2,4,Big Spenders
16492,540,1,385.56,1,1,2,Lost
16493,79,7,2132.09,3,4,4,Big Spenders
16494,296,1,826.53,2,1,3,Lost
16495,2,3,648.26,5,3,3,Loyal Customers
16496,8,6,2330.77,5,4,4,Champions
16497,49,23,6695.28,4,5,5,Champions
16498,160,2,100.97,3,2,1,Potential Loyalists
16499,359,8,2578.34,2,5,4,At Risk
16500,4,9,843.91,5,5,3,Champions
16501,382,1,1191.23,2,1,3,Lost
16502,619,2,258.55,1,2,1,At Risk
16503,106,11,3614.34,3,5,5,Big Spenders
16504,24,1,465.88,4,1,2,Potential Loyalists
16505,31,1,777.6,4,1,3,Potential Loyalists
16506,19,2,90.3,4,2,1,Potential Loyalists
16507,571,1,142.71,1,1,1,Lost
16508,629,1,240.95,1,1,1,Lost
16509,296,1,363.7,2,1,2,Lost
16510,371,6,1757.25,2,4,4,At Risk
16511,21,6,1758.49,4,4,4,Champions
16513,4,4,874.59,5,4,3,Champions
16515,51,10,3179.06,4,5,5,Champions
16516,29,1,101.7,4,1,1,Potential Loyalists
16517,276,1,162.7,2,1,1,Lost
16518,60,4,959.37,3,4,3,Loyal Customers
16519,24,4,436.96,4,4,2,Champions
16520,185,6,2148.38,3,4,4,Big Spenders
16521,414,3,1136.36,1,3,3,At Risk
16522,435,2,433.36,1,2,2,At Risk
16523,1,28,11916.33,5,5,5,Champions
16524,445,2,306.19,1,2,2,At Risk
16525,1,48,24151.3,5,5,5,Champions
16526,171,2,717.21,3,2,3,Potential Loyalists
16527,80,2,1232.94,3,2,4,Big Spenders
16528,3,1,244.41,5,1,1,Potential Loyalists
16529,189,4,1986.8,2,4,4,At Risk
16530,667,1,48.35,1,1,1,Lost
16531,21,11,2298.33,4,5,4,Champions
16532,17,5,8756.64,5,4,5,Champions
16533,18,3,1082.81,5,3,3,Loyal Customers
16534,641,1,635.9,1,1,3,Lost
16535,4,2,952.04,5,2,3,Potential Loyalists
16536,109,1,548.12,3,1,2,Potential Loyalists
16537,640,1,10.55,1,1,1,Lost
16538,540,3,395.07,1,3,2,At Risk
16539,2,10,3289.66,5,5,5,Champions
16540,413,1,205.75,1,1,1,Lost
16541,734,1,424.03,1,1,2,Lost
16542,53,2,257.32,4,2,1,Potential Loyalists
16543,591,1,292.21,1,1,2,Lost
16544,519,4,376.7,1,4,2,At Risk
16545,164,2,689.82,3,2,3,Potential Loyalists
16546,290,5,5307.07,2,4,5,At Risk
16547,545,1,104.26,1,1,1,Lost
16548,598,1,30.15,1,1,1,Lost
16549,9,34,12781.8,5,5,5,Champions
16550,108,18,8807.68,3,5,5,Big Spenders
16551,95,7,2237.12,3,4,4,Big Spenders
16552,242,2,379.73,2,2,2,At Risk
16553,162,33,16584.01,3,5,5,Big Spenders
16554,41,8,2841.72,4,5,4,Champions
16555,34,6,1915.68,4,4,4,Champions
16556,66,17,8012.58,3,5,5,Big Spenders
16557,23,2,281.85,4,2,1,Potential Loyalists
16558,0,38,13304.11,5,5,5,Champions
16559,396,1,175.0,2,1,1,Lost
16560,26,8,3048.38,4,5,5,Champions
16561,5,2,511.12,5,2,2,Potential Loyalists
16562,476,1,223.86,1,1,1,Lost
16563,53,6,4412.56,4,4,5,Champions
16564,568,1,87.8,1,1,1,Lost
16565,363,4,773.05,2,4,3,At Risk
16566,14,5,614.66,5,4,3,Champions
16567,193,2,865.6,2,2,3,At Risk
16568,427,2,1020.9,1,2,3,At Risk
16569,2,5,1455.23,5,4,4,Champions
16570,14,20,7434.31,5,5,5,Champions
16571,26,10,4248.74,4,5,5,Champions
16572,126,3,1009.6,3,3,3,Loyal Customers
16573,84,2,663.61,3,2,3,Potential Loyalists
16574,70,3,1301.78,3,3,4,Big Spenders
16576,419,2,540.87,1,2,2,At Risk
16577,666,1,380.0,1,1,2,Lost
16578,625,1,156.6,1,1,1,Lost
16579,425,1,295.05,1,1,2,Lost
16581,182,1,105.84,3,1,1,Potential Loyalists
16582,112,1,313.62,3,1,2,Potential Loyalists
16583,373,2,297.95,2,2,2,At Risk
16584,79,5,3156.17,3,4,5,Big Spenders
16585,593,2,341.59,1,2,2,At Risk
16586,248,3,1462.78,2,3,4,At Risk
16587,231,1,225.15,2,1,1,Lost
16588,385,4,1361.28,2,4,4,At Risk
16589,70,4,612.36,3,4,3,Loyal Customers
16590,400,2,605.9,2,2,3,At Risk
16591,68,1,213.5,3,1,1,Potential Loyalists
16592,3,28,7807.91,5,5,5,Champions
16593,50,8,1071.14,4,5,3,Champions
16594,74,1,181.09,3,1,1,Potential Loyalists
16595,60,5,1757.75,3,4,4,Big Spenders
16596,15,4,458.98,5,4,2,Champions
16597,3,1,90.04,5,1,1,Potential Loyalists
16598,285,1,145.05,2,1,1,Lost
16599,385,1,172.8,2,1,1,Lost
16600,3,13,2153.41,5,5,4,Champions
16601,40,3,675.83,4,3,3,Loyal Customers
16602,35,2,763.33,4,2,3,Potential Loyalists
16603,74,2,482.47,3,2,2,Potential Loyalists
16604,562,2,432.45,1,2,2,At Risk
16605,723,1,60.48,1,1,1,Lost
16606,403,2,357.66,2,2,2,At Risk
16607,17,25,5706.87,5,5,5,Champions
